Total price,Montly installment,Year.Car.Model,Used.Transmission,Seller Name,Seller location,transmission,milage (Thousands),year,manufacturer,model,extra
89900.0,1781.0,2012 Ford Focus 2.0 Sedan Trend,Used Car186 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,186.0,2012,Ford,Focus,"['2.0', 'Sedan', 'Trend']"
89900.0,1781.0,2011 Opel Corsa 1.6 Turbo Sport,Used Car192 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,192.0,2011,Opel,Corsa,"['1.6', 'Turbo', 'Sport']"
89900.0,1781.0,2011 Renault Koleos 2.5 Dynamique,Used Car124 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,124.0,2011,Renault,Koleos,"['2.5', 'Dynamique']"
89900.0,1781.0,2011 Opel Corsa 1.4 Colour Edition,Used Car280 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,280.0,2011,Opel,Corsa,"['1.4', 'Colour', 'Edition']"
89900.0,1781.0,2011 Ford Figo 1.4 Ambiente,Used Car192 604 kmManual,TEAM CIT,"Hatfield, Pretoria",Manual,192.604,2011,Ford,Figo,"['1.4', 'Ambiente']"
89900.0,1781.0,2010 Suzuki Swift 1.5 GLS,Used Car229 000 kmManual,KOOS AND MIKE USED CARS,"Vanderbijlpark CW 4, Vanderbijlpark",Manual,229.0,2010,Suzuki,Swift,"['1.5', 'GLS']"
89900.0,1781.0,2012 Ford Figo 1.4TDCi Ambiente,Used Car146 000 kmManual,KOOS AND MIKE USED CARS,"Vanderbijlpark CW 4, Vanderbijlpark",Manual,146.0,2012,Ford,Figo,"['1.4TDCi', 'Ambiente']"
89900.0,1781.0,2013 Volkswagen Polo Vivo 3-Door 1.6 GT,Used Car110 000 kmManual,EBK AUTO DEALERS BRAAMFONTEIN,"Vrededorp, Johannesburg",Manual,110.0,2013,Volkswagen,Polo,"['Vivo', '3-Door', '1.6', 'GT']"
89500.0,1773.0,2010 Volkswagen Polo Vivo Sedan 1.4,Used Car261 630 kmManual,CHICANE AUTO,"Windsor West, Randburg",Manual,261.63,2010,Volkswagen,Polo,"['Vivo', 'Sedan', '1.4']"
89000.0,1763.0,2016 Volkswagen Polo Vivo Sedan 1.4 Conceptline,Used Car169 349 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,169.349,2016,Volkswagen,Polo,"['Vivo', 'Sedan', '1.4', 'Conceptline']"
89000.0,1763.0,2010 Hyundai Getz 1.4 SR,Used Car172 000 kmManual,AUTOCITY ALBERTON,"New Redruth, Alberton",Manual,172.0,2010,Hyundai,Getz,"['1.4', 'SR']"
88800.0,1759.0,2010 Hyundai Atos Prime 1.1 GLS,Used Car67 526 kmManual,SUZUKI BRUMA,"Kensington, Johannesburg",Manual,67.526,2010,Hyundai,Atos,"['Prime', '1.1', 'GLS']"
87900.0,1741.0,2012 Suzuki SX4 2.0 L,Used Car283 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,283.0,2012,Suzuki,SX4,"['2.0', 'L']"
87900.0,1741.0,2012 Volkswagen Polo Vivo 5-Door 1.4,Used Car153 608 kmManual,Private Business Seller,"Dainfern, Sandton",Manual,153.608,2012,Volkswagen,Polo,"['Vivo', '5-Door', '1.4']"
87000.0,1724.0,2014 Toyota Etios Sedan 1.5 Xi,Used Car189 927 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,189.927,2014,Toyota,Etios,"['Sedan', '1.5', 'Xi']"
85000.0,1684.0,2015 Nissan Tiida Hatch 1.6 Acenta,Used Car189 413 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,189.413,2015,Nissan,Tiida,"['Hatch', '1.6', 'Acenta']"
85000.0,1684.0,2015 Volkswagen Polo Vivo Sedan 1.4 Conceptline,Used Car205 521 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,205.521,2015,Volkswagen,Polo,"['Vivo', 'Sedan', '1.4', 'Conceptline']"
84950.0,1683.0,2012 Chevrolet Spark Lite 1.0 LS,Used Car127 249 kmManual,AUTO INVESTMENTS (PTY) LTD,"Vanderbijlpark CW 1, Vanderbijlpark",Manual,127.249,2012,Chevrolet,Spark,"['Lite', '1.0', 'LS']"
84900.0,1682.0,2012 Volkswagen Polo Vivo 5-Door 1.4,Used Car191 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,191.0,2012,Volkswagen,Polo,"['Vivo', '5-Door', '1.4']"
84900.0,1682.0,2012 Chevrolet Sonic Hatch 1.6 LS,Used Car144 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,144.0,2012,Chevrolet,Sonic,"['Hatch', '1.6', 'LS']"
84900.0,1682.0,2011 Volvo S60 D3 Auto,Used Car169 000 kmAutomatic,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Automatic,169.0,2011,Volvo,S60,"['D3', 'Auto']"
84900.0,1682.0,2011 Renault Twingo 1.2 Dynamique Plus,Used Car159 985 kmManual,AUTOCITY NIGEL,"Glenvarloch, Nigel",Manual,159.985,2011,Renault,Twingo,"['1.2', 'Dynamique', 'Plus']"
84900.0,1682.0,2011 Chevrolet Cruze 1.6 LS,Used Car123 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,123.0,2011,Chevrolet,Cruze,"['1.6', 'LS']"
84900.0,1682.0,2012 Ford Figo 1.4 Ambiente,Used Car150 500 kmManual,HALFWAY TOYOTA FOURWAYS,"Fourways, Sandton",Manual,150.5,2012,Ford,Figo,"['1.4', 'Ambiente']"
81900.0,1623.0,2012 Mahindra XUV500 2.2CRDe W6,Used Car366 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,366.0,2012,Mahindra,XUV500,"['2.2CRDe', 'W6']"
81900.0,1623.0,2010 MINI Hatch Cooper,Used Car186 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,186.0,2010,MINI,Hatch,['Cooper']
81900.0,1623.0,2014 Mitsubishi Mirage 1.2 GL,Used Car102 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,102.0,2014,Mitsubishi,Mirage,"['1.2', 'GL']"
80000.0,1585.0,2012 Renault Laguna Coupe V6,Used Car226 017 kmAutomatic,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Automatic,226.017,2012,Renault,Laguna,"['Coupe', 'V6']"
79999.0,1585.0,2012 Volkswagen Polo Vivo Sedan 1.4 Trendline,Used Car370 000 kmManual,ANDRE AND SON MOTORS CC,"Rhodesfield, Kempton Park",Manual,370.0,2012,Volkswagen,Polo,"['Vivo', 'Sedan', '1.4', 'Trendline']"
79900.0,1583.0,2011 Ford Ranger 2.2,Used Car264 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,264.0,2011,Ford,Ranger,['2.2']
79900.0,1583.0,2011 Hyundai i30 1.6 GLS,Used Car247 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,247.0,2011,Hyundai,i30,"['1.6', 'GLS']"
79900.0,1583.0,2014 Ford Figo 1.4 Ambiente,Used Car157 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,157.0,2014,Ford,Figo,"['1.4', 'Ambiente']"
79900.0,1583.0,2010 Mitsubishi Triton 2.5DI-D ClubCab,Used Car120 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,120.0,2010,Mitsubishi,Triton,"['2.5DI-D', 'ClubCab']"
79900.0,1583.0,2012 Volkswagen Passat 2.0TDI Comfortline Auto,Used Car171 000 kmAutomatic,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Automatic,171.0,2012,Volkswagen,Passat,"['2.0TDI', 'Comfortline', 'Auto']"
79900.0,1583.0,2012 Ford Everest 3.0TDCi XLT,Used Car386 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,386.0,2012,Ford,Everest,"['3.0TDCi', 'XLT']"
79900.0,1583.0,2010 Kia Picanto 1.1,Used Car180 000 kmManual,AUTOCITY KIA NIGEL,"Nigel Central, Nigel",Manual,180.0,2010,Kia,Picanto,['1.1']
79900.0,1583.0,2015 Datsun Go 1.2 Lux,Used Car114 500 kmManual,MAHINDRA VAAL,"Vanderbijlpark Central, Vanderbijlpark",Manual,114.5,2015,Datsun,Go,"['1.2', 'Lux']"
79900.0,1583.0,2013 Renault Clio 1.6 Avantage,Used Car96 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,96.0,2013,Renault,Clio,"['1.6', 'Avantage']"
79900.0,1583.0,2014 Mazda Mazda2 Hatch 1.3 Active,Used Car243 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,243.0,2014,Mazda,Mazda2,"['Hatch', '1.3', 'Active']"
79900.0,1583.0,2011 Toyota Yaris 1.3 Sedan T3+,Used Car168 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,168.0,2011,Toyota,Yaris,"['1.3', 'Sedan', 'T3+']"
79900.0,1583.0,2011 Nissan Tiida Sedan 1.6 Visia+ Auto,Used Car160 210 kmAutomatic,HIGHLINE MOTORS,"Gleneagles, Johannesburg",Automatic,160.21,2011,Nissan,Tiida,"['Sedan', '1.6', 'Visia+', 'Auto']"
79900.0,1583.0,2011 Mazda Mazda2 Hatch 1.3 Dynamic,Used Car216 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,216.0,2011,Mazda,Mazda2,"['Hatch', '1.3', 'Dynamic']"
79900.0,1583.0,2012 Nissan Micra 1.2 Visia+,Used Car145 730 kmManual,VAAL HONDA,"Duncanville, Vereeniging",Manual,145.73,2012,Nissan,Micra,"['1.2', 'Visia+']"
79900.0,1583.0,2011 Kia Cerato Sedan 2.0 SX,Used Car228 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,228.0,2011,Kia,Cerato,"['Sedan', '2.0', 'SX']"
79900.0,1583.0,2015 Toyota Etios Hatch 1.5 Xs,Used Car277 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,277.0,2015,Toyota,Etios,"['Hatch', '1.5', 'Xs']"
79800.0,1581.0,2011 Chery Tiggo 2.0 TXE,Used Car127 686 kmManual,Private Business Seller,"Dainfern, Sandton",Manual,127.686,2011,Chery,Tiggo,"['2.0', 'TXE']"
79500.0,1575.0,2010 Honda Civic Hatch 2.2i-CTDi VXi,Used Car280 100 kmManual,AUTOCITY KIA NIGEL,"Nigel Central, Nigel",Manual,280.1,2010,Honda,Civic,"['Hatch', '2.2i-CTDi', 'VXi']"
77900.0,1543.0,2012 Chevrolet Sonic Hatch 1.6 LS,Used Car172 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,172.0,2012,Chevrolet,Sonic,"['Hatch', '1.6', 'LS']"
77900.0,1543.0,2010 Nissan Livina 1.6 Acenta,Used Car152 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,152.0,2010,Nissan,Livina,"['1.6', 'Acenta']"
77000.0,1525.0,2012 Hyundai i10 1.25 GLS,Used Car181 000 kmManual,STAR NISSAN VANDERBIJLPARK,"Vanderbijlpark CE 6, Vanderbijlpark",Manual,181.0,2012,Hyundai,i10,"['1.25', 'GLS']"
76800.0,1521.0,2011 Kia Picanto 1.1,Used Car180 000 kmManual,MOTORDEAL VAAL,"Vereeniging Central, Vereeniging",Manual,180.0,2011,Kia,Picanto,['1.1']
74900.0,1484.0,2012 Kia Proceed 2.0 L,Used Car148 000 kmManual,SMT MOTORS,"Linden, Randburg",Manual,148.0,2012,Kia,Proceed,"['2.0', 'L']"
74900.0,1484.0,2014 Peugeot 107 1.0 Urban,Used Car177 500 kmManual,SIGNATURE MOTORS,"Bardene, Boksburg",Manual,177.5,2014,Peugeot,107,"['1.0', 'Urban']"
74900.0,1484.0,2014 Opel Corsa 1.4 Essentia,Used Car236 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,236.0,2014,Opel,Corsa,"['1.4', 'Essentia']"
74900.0,1484.0,2016 Honda Ballade 1.5 Elegance,Used Car327 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,327.0,2016,Honda,Ballade,"['1.5', 'Elegance']"
72900.0,1444.0,2011 Ford Figo 1.4 Ambiente,Used Car176 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,176.0,2011,Ford,Figo,"['1.4', 'Ambiente']"
72900.0,1444.0,2014 Tata Indica 1.4 LE LTD,Used Car77 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,77.0,2014,Tata,Indica,"['1.4', 'LE', 'LTD']"
71900.0,1424.0,2010 Opel Corsa 1.4 Essentia,Used Car211 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,211.0,2010,Opel,Corsa,"['1.4', 'Essentia']"
70900.0,1405.0,2014 Chevrolet Aveo Sedan 1.6 LS Auto,Used Car148 000 kmAutomatic,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Automatic,148.0,2014,Chevrolet,Aveo,"['Sedan', '1.6', 'LS', 'Auto']"
69900.0,1385.0,2011 Kia Cerato Sedan 2.0 SX,Used Car229 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,229.0,2011,Kia,Cerato,"['Sedan', '2.0', 'SX']"
69900.0,1385.0,2014 Chevrolet Sonic Sedan 1.6 LS,Used Car165 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,165.0,2014,Chevrolet,Sonic,"['Sedan', '1.6', 'LS']"
69900.0,1385.0,2014 Hyundai ix35 2.0 Elite,Used Car208 000 kmAutomatic,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Automatic,208.0,2014,Hyundai,ix35,"['2.0', 'Elite']"
69900.0,1385.0,2013 Renault Clio 66kW Turbo Expression,Used Car236 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,236.0,2013,Renault,Clio,"['66kW', 'Turbo', 'Expression']"
69900.0,1385.0,2014 Renault Sandero 66kW Turbo Dynamique,Used Car182 399 kmManual,LISACARS,"Wilbart, Germiston",Manual,182.399,2014,Renault,Sandero,"['66kW', 'Turbo', 'Dynamique']"
69900.0,1385.0,2011 Volkswagen Polo Vivo Sedan 1.4 Trendline Auto,Used Car258 000 kmAutomatic,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Automatic,258.0,2011,Volkswagen,Polo,"['Vivo', 'Sedan', '1.4', 'Trendline', 'Auto']"
69900.0,1385.0,2013 Opel Corsa 1.4 Essentia,Used Car141 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,141.0,2013,Opel,Corsa,"['1.4', 'Essentia']"
69900.0,1385.0,2010 Renault Megane 1.4TCe Dynamique,Used Car190 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,190.0,2010,Renault,Megane,"['1.4TCe', 'Dynamique']"
69900.0,1385.0,2012 Fiat 500 1.2 Pop,Used Car189 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,189.0,2012,Fiat,500,"['1.2', 'Pop']"
69500.0,1377.0,2011 Citroen C3 1.4i Attraction,Used Car152 500 kmManual,STARGATE AUTO,"Vereeniging Industrial, Vereeniging",Manual,152.5,2011,Citroen,C3,"['1.4i', 'Attraction']"
64900.0,1286.0,2015 Tata Indica 1.4 LE,Used Car41 000 kmManual,HIGHLINE MOTORS,"Gleneagles, Johannesburg",Manual,41.0,2015,Tata,Indica,"['1.4', 'LE']"
59900.0,1187.0,2014 Audi A4 1.8T 88kW S,Used Car130 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,130.0,2014,Audi,A4,"['1.8T', '88kW', 'S']"
59900.0,1187.0,2010 Opel Corsa 1.4 Essentia,Used Car207 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,207.0,2010,Opel,Corsa,"['1.4', 'Essentia']"
59900.0,1187.0,2010 Daihatsu Sirion 1.5 Sport,Used Car215 000 kmManual,CHICANE AUTO,"Windsor West, Randburg",Manual,215.0,2010,Daihatsu,Sirion,"['1.5', 'Sport']"
59900.0,1187.0,2010 Chevrolet Captiva 2.4 LT 4x2,Used Car207 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,207.0,2010,Chevrolet,Captiva,"['2.4', 'LT', '4x2']"
59900.0,1187.0,2011 Hyundai i20 1.6 GLS,Used Car146 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,146.0,2011,Hyundai,i20,"['1.6', 'GLS']"
59900.0,1187.0,2012 Renault Sandero 1.6 Expression,Used Car151 121 kmManual,MMU MOTORS,"Windsor West, Randburg",Manual,151.121,2012,Renault,Sandero,"['1.6', 'Expression']"
100000.0,1981.0,2014 Suzuki Swift 1.4 SE Auto,Used Car75 000 kmAutomatic,TJ AUTO,"Bramley, Johannesburg",Automatic,75.0,2014,Suzuki,Swift,"['1.4', 'SE', 'Auto']"
100000.0,1981.0,2014 Toyota Corolla Quest 1.6,Used Car90 000 kmManual,ST CARS DEALERSHIP,"Kensington, Johannesburg",Manual,90.0,2014,Toyota,Corolla,"['Quest', '1.6']"
100000.0,1981.0,2015 Toyota Corolla Quest 1.6,Used Car87 000 kmManual,CONFIDENT MOTORS,"Maboneng, Johannesburg",Manual,87.0,2015,Toyota,Corolla,"['Quest', '1.6']"
100000.0,1981.0,2012 Hyundai i20 1.4 GL,Used Car110 000 kmManual,DWAYNE MOTORS,"Highlands North, Johannesburg",Manual,110.0,2012,Hyundai,i20,"['1.4', 'GL']"
100000.0,1981.0,2015 Volkswagen Polo Vivo HATCH 1.4 CONCEPTLINE,Used Car65 000 kmManual,MILLION MOTORS,"Nimrod Park, Kempton Park",Manual,65.0,2015,Volkswagen,Polo,"['Vivo', 'HATCH', '1.4', 'CONCEPTLINE']"
100000.0,1981.0,2016 Nissan NP200 1.6i (aircon),Used Car143 000 kmManual,MILLION MOTORS,"Nimrod Park, Kempton Park",Manual,143.0,2016,Nissan,NP200,"['1.6i', '(aircon)']"
100000.0,1981.0,2015 Mahindra Quanto 2.2CRDe,Used Car117 600 kmManual,KEITZMAN AUTO EXCHANGE,"Kensington B, Randburg",Manual,117.6,2015,Mahindra,Quanto,['2.2CRDe']
100000.0,1981.0,2014 Renault Scenic 1.6 Authentique,Used Car164 700 kmManual,ALRODE CITY MOTORS,"Alrode, Alberton",Manual,164.7,2014,Renault,Scenic,"['1.6', 'Authentique']"
100000.0,1981.0,2017 Volkswagen up! Take up! 5-Door 1.0,Used Car135 000 kmManual,DWAYNE MOTORS,"Highlands North, Johannesburg",Manual,135.0,2017,Volkswagen,up!,"['Take', 'up!', '5-Door', '1.0']"
100000.0,1981.0,2017 Renault Sandero 66kW Turbo Dynamique,Used Car75 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",Manual,75.0,2017,Renault,Sandero,"['66kW', 'Turbo', 'Dynamique']"
100000.0,1981.0,2013 Volkswagen Polo Vivo 5-Door 1.4 Trendline,Used Car116 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",Manual,116.0,2013,Volkswagen,Polo,"['Vivo', '5-Door', '1.4', 'Trendline']"
100000.0,1981.0,2017 Renault Clio 66kW Turbo Dynamique,Used Car89 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",Manual,89.0,2017,Renault,Clio,"['66kW', 'Turbo', 'Dynamique']"
100000.0,1981.0,2019 Renault Kwid 1.0 Climber,Used Car30 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",Manual,30.0,2019,Renault,Kwid,"['1.0', 'Climber']"
100000.0,1981.0,2015 Chevrolet Utility 1.4,Used Car103 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",Manual,103.0,2015,Chevrolet,Utility,['1.4']
100000.0,1981.0,2013 Volkswagen Polo Hatch 1.2TDI BlueMotion,Used Car92 000 kmManual,J MAN CARS,"Maboneng, Johannesburg",Manual,92.0,2013,Volkswagen,Polo,"['Hatch', '1.2TDI', 'BlueMotion']"
100000.0,1981.0,2015 Volkswagen Polo Vivo HATCH 1.4 CONCEPTLINE,Used Car85 000 kmManual,J MAN CARS,"Maboneng, Johannesburg",Manual,85.0,2015,Volkswagen,Polo,"['Vivo', 'HATCH', '1.4', 'CONCEPTLINE']"
100000.0,1981.0,2012 Volkswagen Polo Vivo 5-Door 1.4 Trendline,Used Car91 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",Manual,91.0,2012,Volkswagen,Polo,"['Vivo', '5-Door', '1.4', 'Trendline']"
100000.0,1981.0,2019 Toyota Etios Hatch 1.5 Xi,Used Car95 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",Manual,95.0,2019,Toyota,Etios,"['Hatch', '1.5', 'Xi']"
100000.0,1981.0,2017 Renault Clio 66kW Turbo Authentique,Used Car89 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",Manual,89.0,2017,Renault,Clio,"['66kW', 'Turbo', 'Authentique']"
100000.0,1981.0,2018 Ford Figo Sedan 1.5 Ambiente,Used Car80 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",Manual,80.0,2018,Ford,Figo,"['Sedan', '1.5', 'Ambiente']"
100000.0,1981.0,2013 Hyundai i20 1.4 Fluid,Used Car82 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",Manual,82.0,2013,Hyundai,i20,"['1.4', 'Fluid']"
100000.0,1981.0,2011 Nissan Qashqai 1.6 Acenta,Used Car218 000 kmManual,Private Individual Seller,"Kameelfontein, Pretoria",Manual,218.0,2011,Nissan,Qashqai,"['1.6', 'Acenta']"
100000.0,1981.0,2014 Chevrolet Utility 1.4,Used Car86 000 kmManual,CLIMAX AUTO,"Marshalltown, Johannesburg",Manual,86.0,2014,Chevrolet,Utility,['1.4']
100000.0,1981.0,2016 Hyundai Grand i10 1.25 Fluid,Used Car78 000 kmManual,CLIMAX AUTO,"Marshalltown, Johannesburg",Manual,78.0,2016,Hyundai,Grand,"['i10', '1.25', 'Fluid']"
99999.0,1981.0,2012 Nissan NP200 1.6 16v S,Used Car92 000 kmManual,H M AUTOS,"Selby, Johannesburg",Manual,92.0,2012,Nissan,NP200,"['1.6', '16v', 'S']"
99999.0,1981.0,2012 Volkswagen Polo 1.4 Trendline,Used Car98 000 kmManual,H M AUTOS,"Selby, Johannesburg",Manual,98.0,2012,Volkswagen,Polo,"['1.4', 'Trendline']"
99999.0,1981.0,2012 Volkswagen Polo Sedan 1.4 Comfortline,Used Car82 000 kmManual,H M AUTOS,"Selby, Johannesburg",Manual,82.0,2012,Volkswagen,Polo,"['Sedan', '1.4', 'Comfortline']"
99999.0,1981.0,2016 Ford Fiesta 5-Door 1.5TDCi Ambiente,Used Car111 000 kmManual,DMCC CARS,"Orange Grove, Johannesburg",Manual,111.0,2016,Ford,Fiesta,"['5-Door', '1.5TDCi', 'Ambiente']"
99999.0,1981.0,2012 Hyundai i20 1.4 GL,Used Car110 000 kmManual,DND CARS,"Bramley, Johannesburg",Manual,110.0,2012,Hyundai,i20,"['1.4', 'GL']"
99999.0,1981.0,2013 Toyota Yaris 5-Door 1.3 XS,Used Car105 000 kmManual,E MOTORS,"Bramley, Johannesburg",Manual,105.0,2013,Toyota,Yaris,"['5-Door', '1.3', 'XS']"
99999.0,1981.0,2012 Hyundai i20 1.4 GL,Used Car93 000 kmManual,E MOTORS,"Bramley, Johannesburg",Manual,93.0,2012,Hyundai,i20,"['1.4', 'GL']"
99999.0,1981.0,2010 BMW 3 Series 323i,Used Car141 000 kmManual,E MOTORS,"Bramley, Johannesburg",Manual,141.0,2010,BMW,3,"['Series', '323i']"
99999.0,1981.0,2013 Toyota Etios Hatch 1.5 Xs,Used Car87 000 kmManual,E MOTORS,"Bramley, Johannesburg",Manual,87.0,2013,Toyota,Etios,"['Hatch', '1.5', 'Xs']"
99999.0,1981.0,2012 BMW 3 Series 323i,Used Car122 000 kmManual,E MOTORS,"Bramley, Johannesburg",Manual,122.0,2012,BMW,3,"['Series', '323i']"
99999.0,1981.0,2014 Ford Fiesta 5-door 1.4 Ambiente,Used Car95 000 kmManual,E MOTORS,"Bramley, Johannesburg",Manual,95.0,2014,Ford,Fiesta,"['5-door', '1.4', 'Ambiente']"
99999.0,1981.0,2012 Toyota Corolla 1.3 Professional,Used Car95 000 kmManual,E MOTORS,"Bramley, Johannesburg",Manual,95.0,2012,Toyota,Corolla,"['1.3', 'Professional']"
99999.0,1981.0,2015 Toyota Etios Sedan 1.5 Xs,Used Car87 000 kmManual,GI MOTORS,"Pretoria Central, Pretoria",Manual,87.0,2015,Toyota,Etios,"['Sedan', '1.5', 'Xs']"
99999.0,1981.0,2014 Citroen DS5 THP 200 Style,Used Car121 000 kmManual,GI MOTORS,"Pretoria Central, Pretoria",Manual,121.0,2014,Citroen,DS5,"['THP', '200', 'Style']"
99999.0,1981.0,2015 Renault Sandero 1.4 Ambiance,Used Car111 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",Manual,111.0,2015,Renault,Sandero,"['1.4', 'Ambiance']"
99999.0,1981.0,2015 Chevrolet Cruze Hatch 1.4T LS,Used Car84 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",Manual,84.0,2015,Chevrolet,Cruze,"['Hatch', '1.4T', 'LS']"
99999.0,1981.0,2016 Ford Fiesta 5-door 1.4 Ambiente,Used Car78 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",Manual,78.0,2016,Ford,Fiesta,"['5-door', '1.4', 'Ambiente']"
99999.0,1981.0,2013 Ford Fiesta 5-Door 1.4 Trend,Used Car154 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",Manual,154.0,2013,Ford,Fiesta,"['5-Door', '1.4', 'Trend']"
99999.0,1981.0,2014 Ford Fiesta 5-door 1.4 Ambiente,Used Car95 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",Manual,95.0,2014,Ford,Fiesta,"['5-door', '1.4', 'Ambiente']"
99999.0,1981.0,2016 Volkswagen Polo Vivo HATCH 1.4 CONCEPTLINE,Used Car93 000 kmManual,SG CARS (PTY) LTD,"Highlands North, Johannesburg",Manual,93.0,2016,Volkswagen,Polo,"['Vivo', 'HATCH', '1.4', 'CONCEPTLINE']"
99999.0,1981.0,2012 Renault Koleos 2.5 Dynamique,Used Car229 780 kmManual,TRIPLE V MOTORS CC,"Sinoville, Pretoria",Manual,229.78,2012,Renault,Koleos,"['2.5', 'Dynamique']"
